item_id,brand,monthy_sale_trend_202511,monthy_sale_trend_202512,202512月销量,品牌
MLC3227484036,Dahua,0.0,3.0,3.0,Dahua
MLC3227683636,Vision,0.0,0.0,0.0,Vision
MLC3228849152,General,2.0,4.0,4.0,General
MLC3230607516,Hikvision,2.0,4.0,4.0,Hikvision
MLC3230693070,Blink,0.0,0.0,,
MLC3231308314,Philco,0.0,0.0,,
MLC3231330900,TP-Link,0.0,0.0,,
MLC3231876562,,,,0.0,Hikvision
MLC3232246248,,,,5.0,cactiroots
MLC3232878072,Hikvision,0.0,1.0,0.0,Hikvision
MLC3233931982,,,,1.0,Yoosee
MLC3238510166,Kolke,1.0,6.0,9.0,Kolke
MLC3238783722,,,,0.0,Xiaomi
MLC3239248534,,,,0.0,
MLC3239302164,Imou,2.0,3.0,4.0,Imou
MLC3240868438,,,,0.0,FunPesca
MLC3240920484,,1.0,0.0,,
MLC3240929572,,1.0,0.0,0.0,Adget
MLC3240968450,Adget,5.0,15.0,11.0,Adget
MLC3242111896,,3.0,0.0,0.0,Full View espia
MLC3242227958,,1.0,2.0,2.0,Full View espia
MLC3243273628,Tecnopro,1.0,0.0,7.0,Tecnopro
MLC3243326442,,1.0,2.0,3.0,Genérica
MLC3243351830,,0.0,0.0,1.0,Genérica
MLC3243376874,,0.0,1.0,,
MLC3243389842,,0.0,0.0,,
MLC3243437720,Levo,1.0,0.0,1.0,Levo
MLC3243488314,Levo,11.0,3.0,3.0,Levo
MLC3243491498,,0.0,0.0,,
MLC3243658182,Levo,10.0,0.0,,
MLC3243709508,Dahua,0.0,0.0,,
MLC3243746806,Kolke,0.0,1.0,2.0,Kolke
MLC3245074138,,1.0,0.0,,
MLC3245708396,,,,0.0,
MLC3245723906,Hikvision,0.0,1.0,,
MLC3245794024,Levo,4.0,3.0,3.0,Levo
MLC3246781312,Dahua,0.0,5.0,5.0,Dahua
MLC3246893780,Dahua,4.0,0.0,0.0,Dahua
MLC3246894392,,,,1.0,Dahua
MLC3247074922,ouvis,1.0,1.0,1.0,ouvis
MLC3247197302,,1.0,0.0,,
MLC3247260678,,7.0,0.0,0.0,Jortan
MLC3247296568,,,,0.0,Xiaomi
MLC3247326854,,3.0,0.0,0.0,Xiaomi
MLC3247946806,,29.0,55.0,49.0,Anran
MLC3249354472,Hikvision,0.0,0.0,,
MLC3249367226,Hikvision,0.0,0.0,,
MLC3250422140,Ezviz,1.0,0.0,,
MLC3250741930,Reolink,0.0,0.0,,
MLC3252076920,,,,19.0,Ezviz
MLC3252216542,Genérica,1.0,2.0,2.0,Genérica
MLC3252219062,,1.0,0.0,0.0,FyD
MLC3252221918,Camara,0.0,0.0,,
MLC3252241206,Daewoo,0.0,0.0,,
MLC3252262306,Genérica,0.0,0.0,,
MLC3252286732,Hikvision,93.0,102.0,109.0,Hikvision
MLC3252293998,Dahua,0.0,0.0,,
MLC3252332190,Dahua,11.0,25.0,25.0,Dahua
MLC3252332510,Dahua,1.0,0.0,,
MLC3252356690,Daewoo,8.0,0.0,0.0,Daewoo
MLC3252393714,,0.0,1.0,,
MLC3252396180,Hikvision,0.0,0.0,,
MLC3253459956,Ezviz,0.0,0.0,,
MLC3259373790,Camara,0.0,0.0,,
MLC3259375314,,1.0,0.0,,
MLC3259424208,Rozenberg,0.0,0.0,,
MLC3260838186,Wiwacam,3.0,1.0,2.0,Wiwacam
MLC3261179242,,8.0,10.0,13.0,Genérica
MLC3262082338,Dahua,0.0,0.0,,
MLC3262886034,,1.0,4.0,3.0,Smart Ip Camera
MLC3264109304,,,,0.0,Partyglobos
MLC3264252502,Droxent,0.0,1.0,2.0,Droxent
MLC3265519302,,3.0,0.0,0.0,Imou
MLC3265713806,,9.0,0.0,0.0,Dahua
MLC3271397164,Hikvision,0.0,5.0,8.0,Hikvision
MLC3271827136,Hikvision,1.0,0.0,,
MLC3272297780,Vision,36.0,11.0,12.0,Vision
MLC3275564816,,,,0.0,Parub
MLC3276610752,,,,3.0,Parub
MLC3276718684,,0.0,0.0,2.0,Dahua
MLC3276719282,,1.0,0.0,0.0,Dahua
MLC3276760250,,2.0,0.0,0.0,Dahua
MLC3276864684,,2.0,0.0,3.0,Dahua
MLC3278200008,Daewoo,0.0,1.0,2.0,Daewoo
MLC3278937160,Daewoo,0.0,0.0,0.0,Daewoo
MLC3279938478,Casa Living,0.0,3.0,3.0,Casa Living
MLC3280432420,Casa Living,0.0,0.0,0.0,Casa Living
MLC3280722676,VR,0.0,0.0,,
MLC3280887640,Tecnopro,1.0,1.0,0.0,Tecnopro
MLC3281741536,Smart Camera,61.0,24.0,29.0,Smart Camera
MLC3283599980,Dahua,2.0,6.0,6.0,Dahua
MLC3283600570,Hikvision,3.0,0.0,,
MLC3283636912,Dahua,0.0,0.0,,
MLC3283637196,Hikvision,0.0,0.0,,
MLC3283791882,Dahua,0.0,0.0,,
MLC3283792566,Hikvision,1.0,0.0,,
MLC3283792822,Dahua,0.0,0.0,,
MLC3283818208,Dahua,0.0,0.0,,
MLC3283842638,Dahua,0.0,0.0,,
MLC3283842692,Dahua,0.0,0.0,,
MLC3284203538,Dahua,0.0,0.0,,
MLC3284204242,Dahua,4.0,0.0,,
MLC3284229172,Dahua,0.0,0.0,,
MLC3284229250,Dahua,2.0,0.0,,
MLC3284229536,Dahua,0.0,0.0,,
MLC3284229882,Hikvision,0.0,0.0,,
MLC3284242666,Imou,1.0,0.0,,
MLC3284255792,Dahua,0.0,0.0,,
MLC3284255800,Hikvision,3.0,0.0,,
MLC3284268022,Dahua,1.0,0.0,,
MLC3284268268,Dahua,0.0,0.0,0.0,Dahua
MLC3284268530,Dahua,0.0,0.0,,
MLC3284306548,Imou,0.0,0.0,,
MLC3284375280,Dahua,0.0,0.0,,
MLC3284378272,Mini Cámara,6.0,0.0,0.0,Mini Cámara
MLC3284388094,Dahua,0.0,8.0,8.0,Dahua
MLC3284413806,Câmera Espiã,0.0,0.0,0.0,Câmera Espiã
MLC3284436658,Dahua,0.0,4.0,4.0,Dahua
MLC3284450044,Genérica,11.0,33.0,30.0,Genérica
MLC3284501100,,1.0,0.0,0.0,Dorza
MLC3284683082,Reolink,0.0,0.0,,
MLC3285608972,Betensh,1.0,0.0,,
MLC3288396034,,3.0,11.0,13.0,Dahua
MLC3288446428,Philco,0.0,0.0,,
MLC3288512476,,2.0,0.0,0.0,Dahua
MLC3294349930,Buypal,2.0,0.0,0.0,Buypal
MLC3295770168,,19.0,12.0,12.0,Genérica
MLC3295784942,,0.0,0.0,,
MLC3297235554,ANYHOGAR,8.0,14.0,13.0,ANYHOGAR
MLC3297914218,,,,0.0,TP-Link
MLC3297936850,Gianpa Variedades,0.0,0.0,,
MLC3297992234,Dahua,0.0,0.0,,
MLC3298109962,Jortan,2.0,0.0,,
MLC3298801128,,0.0,5.0,12.0,Genérica
MLC3298839696,,17.0,0.0,0.0,
MLC3298841192,,8.0,6.0,8.0,Genérica
MLC3298905580,,4.0,0.0,1.0,Genérica
MLC3300019946,TP-Link,0.0,0.0,,
MLC3300036916,Dahua,9.0,0.0,0.0,Dahua
MLC3300552896,,1.0,0.0,,
MLC3301467214,Dahua,0.0,4.0,,
MLC3301626762,Casa Living,0.0,11.0,,
MLC3303344090,Hikvision,1.0,3.0,0.0,Hikvision
MLC3304508736,Sosafe,3.0,38.0,38.0,Sosafe
MLC3304716584,Dahua,0.0,0.0,,
MLC3304915020,Casa Living,4.0,11.0,,
MLC3305367404,Xiaomi,34.0,20.0,8.0,Xiaomi
MLC3306758280,2NLF,67.0,130.0,132.0,2NLF
MLC3306821364,Ezviz,1.0,0.0,0.0,Ezviz
MLC3308753774,Ip Camera,0.0,0.0,,
MLC3308758268,,,,0.0,
MLC3308802954,Yoosee,7.0,1.0,3.0,Yoosee
MLC3308805088,,,,0.0,TP-Link
MLC3308899940,Lylu 5g,13.0,19.0,22.0,Lylu 5g
MLC3309037876,,,,2.0,Ezviz
MLC3312865036,JALOMI,0.0,1.0,2.0,JALOMI
MLC3312992718,Hikvision,0.0,0.0,,
MLC3316905488,,2.0,7.0,7.0,Adget
MLC3316906560,,0.0,3.0,3.0,Genérica
MLC3317011968,,8.0,17.0,16.0,Genérica
MLC3317064386,,0.0,1.0,3.0,Genérica
MLC3318410580,,0.0,1.0,1.0,Hikvision
MLC3318478802,Xiaomi,1.0,1.0,2.0,Xiaomi
MLC3318493004,,,,0.0,Genérica
MLC3318938270,,0.0,4.0,5.0,Sonoff
MLC3319020330,Imou,0.0,17.0,16.0,Imou
MLC3319445772,Osmao,0.0,0.0,,
MLC3321115382,Bellator,0.0,2.0,2.0,Bellator
MLC3321152348,,0.0,1.0,1.0,IRM
MLC3323107468,,,,0.0,OJO
MLC3324151474,Osmao,0.0,0.0,,
MLC3324314636,Dahua,0.0,0.0,3.0,Dahua
MLC3324417802,Eufy,1.0,3.0,3.0,Eufy
MLC3324473134,Imou,3.0,2.0,1.0,Imou
MLC3324619758,Newtek,0.0,0.0,0.0,Newtek
MLC3324626358,Dahua,1.0,1.0,1.0,Dahua
MLC3324664366,Dahua,1.0,0.0,,
MLC3324744472,Dahua,0.0,0.0,,
MLC3324754420,,,,0.0,Dahua
MLC3324766730,Shenzhen,0.0,0.0,,
MLC3324769212,Dahua,0.0,4.0,6.0,Dahua
MLC3324780246,Dahua,7.0,3.0,3.0,Dahua
MLC3324793714,,,,4.0,Genérica
MLC3324827208,Ezviz,0.0,0.0,,
MLC3324947632,Eufy,0.0,2.0,3.0,Eufy
MLC3326165756,VENTIMAKU,5.0,7.0,6.0,VENTIMAKU
MLC3326909838,Dahua,0.0,0.0,,
MLC3327130096,Dahua,4.0,0.0,,
MLC3327895428,,,,0.0,Xiaomi
MLC3328178916,,,,0.0,ProtecVision
MLC3328217410,,1.0,0.0,,
MLC3328358562,,1.0,0.0,1.0,ProtecVision
MLC3328831584,Genbolt,1.0,0.0,0.0,Genbolt
MLC3329360186,Dahua,3.0,0.0,2.0,Dahua
MLC3330178242,Ezviz,0.0,0.0,0.0,Ezviz
MLC3330390482,Ezviz,0.0,0.0,,
MLC3330646088,,,,2.0,Hikvision
MLC3330716640,Ezviz,4.0,5.0,2.0,Ezviz
MLC3330730012,Ezviz,0.0,0.0,0.0,Ezviz
MLC3332330470,Hikvision,0.0,0.0,,
MLC3332635008,Hikvision,41.0,3.0,1.0,Hikvision
MLC3332702834,Ezviz,0.0,0.0,,
MLC3332928566,Imou,0.0,1.0,,
MLC3332967500,Imou,0.0,0.0,0.0,Imou
MLC3333034654,Ezviz,0.0,1.0,1.0,Ezviz
MLC3333134180,Imou,1.0,0.0,,
MLC3333134220,Imou,0.0,0.0,,
MLC3334107880,TP-Link,0.0,1.0,,
MLC3334134128,,,,2.0,TP-Link
MLC3335955904,,,,2.0,Xiaomi
MLC3336096224,Dahua,2.0,2.0,4.0,Dahua
MLC3336690866,Dahua,0.0,1.0,,
MLC3336848122,ATSG,4.0,12.0,13.0,ATSG
MLC3337972290,Dahua,0.0,0.0,,
MLC3337985206,Dahua,0.0,3.0,4.0,Dahua
MLC3337988966,,,,0.0,Philco
MLC3338087106,HLC,12.0,17.0,17.0,HLC
MLC3338087830,Dahua,1.0,1.0,1.0,Dahua
MLC3338088278,Dahua,0.0,0.0,,
MLC3339522490,,0.0,9.0,10.0,Imou
MLC3339530784,Dahua,0.0,0.0,,
MLC3339567462,,0.0,1.0,,
MLC3339649696,,0.0,0.0,,
MLC3339993002,Imou,18.0,91.0,89.0,Imou
MLC3340457356,,0.0,0.0,0.0,Dahua
MLC3340463888,,,,3.0,Genérica
MLC3340464638,,0.0,3.0,5.0,Xiaomi
MLC3341239326,Dahua,0.0,0.0,,
MLC3341383958,Ezviz,1.0,0.0,,
MLC3341393960,Yoosee,10.0,24.0,22.0,Yoosee
MLC3341505866,Genérica,0.0,0.0,,
MLC3341562568,Jortan,4.0,0.0,0.0,Jortan
MLC3341831524,Gianpa Variedades,7.0,1.0,0.0,Gianpa Variedades
MLC3342207182,Genérica,4.0,6.0,7.0,Genérica
MLC3342506098,,5.0,15.0,18.0,Hikvision
MLC3343391496,Ezviz,0.0,0.0,,
MLC3343460496,Philco,0.0,0.0,,
MLC3343470272,Hikvision,4.0,1.0,2.0,Hikvision
MLC3343504548,TP-Link,0.0,0.0,,
MLC3343575188,Boutique,2.0,1.0,3.0,Boutique
MLC3343625286,iCSee,0.0,2.0,4.0,
MLC3343827912,,,,2.0,Dahua
MLC3343941664,,,,2.0,Dahua
MLC3343995102,Dahua,2.0,0.0,1.0,Dahua
MLC3344109022,Dahua,0.0,1.0,2.0,Dahua
MLC3345038062,Osmao,0.0,0.0,,
MLC3345217988,Reolink,6.0,5.0,5.0,Reolink
MLC3345343910,,0.0,3.0,3.0,Hikvision
MLC3345393776,Ezviz,0.0,1.0,1.0,Ezviz
MLC3345578320,,,,0.0,ProtecVision
MLC3347312894,,0.0,0.0,0.0,Imou
MLC3347365640,,0.0,0.0,0.0,Imou
MLC3347372846,,0.0,1.0,1.0,Imou
MLC3347590688,ANBERX,46.0,192.0,169.0,ANBERX
MLC3347857318,Dahua,0.0,0.0,,
MLC3347980812,Dahua,0.0,0.0,,
MLC3348715616,Generic,0.0,3.0,3.0,Generic
MLC3348825950,Hikvision,3.0,12.0,12.0,Hikvision
MLC3349539820,IP Camara,12.0,11.0,13.0,IP Camara
MLC3350883250,Smart Home,0.0,0.0,,
MLC3352210162,Dahua,0.0,2.0,2.0,Dahua
MLC3352223512,Dahua,0.0,0.0,,
MLC3352312016,,,,4.0,Hikvision
MLC3354161726,OSMAP,3.0,0.0,4.0,OSMAP
MLC3356133284,,,,0.0,Genérico
MLC3356859626,Hikvision,0.0,0.0,,
MLC3357096920,,0.0,1.0,,
MLC3357132556,Ezviz,0.0,0.0,,
MLC3357264610,Imou,0.0,0.0,,
MLC3359642914,,0.0,1.0,1.0,Genérica
MLC3359647052,,0.0,1.0,0.0,Genérica
MLC3359745682,Imou,1.0,0.0,2.0,Imou
MLC3360296700,,0.0,20.0,20.0,Ezviz
MLC3360704110,Esenzo,0.0,2.0,3.0,Esenzo
MLC3360922290,,1.0,1.0,1.0,Genérica
MLC3360937232,TP-Link,0.0,0.0,,
MLC3360938920,TP-Link,0.0,0.0,,
MLC3361173216,Philco,0.0,0.0,,
MLC3361191004,TP-Link,0.0,0.0,,
MLC3361704858,,,,1.0,ProtecVision
MLC3362010736,Philco,0.0,0.0,,
MLC3362011016,Philco,0.0,0.0,,
MLC3362779936,Zeker,0.0,3.0,3.0,Zeker
MLC3362810032,HIKIVISION,4.0,1.0,1.0,HIKIVISION
MLC3362968240,Mini Cámara,1.0,0.0,,
MLC3363080550,,0.0,1.0,1.0,Smart Camara
MLC3363082716,,0.0,0.0,,
MLC3363128810,Nexxt,0.0,1.0,,
MLC3363270438,,0.0,1.0,1.0,Hikvision Domo
MLC3364123192,Ezviz,0.0,0.0,0.0,Ezviz
MLC3364529218,Dahua,4.0,0.0,2.0,Dahua
MLC3364757164,ProtecVision,0.0,6.0,6.0,ProtecVision
MLC3364769304,ProtecVision,4.0,107.0,105.0,ProtecVision
MLC3364985840,ProtecVision,0.0,5.0,6.0,ProtecVision
MLC3366714264,,0.0,53.0,54.0,Genérica
MLC3368088762,Ring,1.0,0.0,,
MLC3369712924,Imou,0.0,0.0,,
MLC3370614172,Dahua,0.0,0.0,,
MLC3370967086,,0.0,1.0,3.0,Generic
MLC3373882970,,0.0,1.0,2.0,Genbolt
MLC3374244390,,,,10.0,Ezviz
MLC3374508572,Imou,0.0,14.0,14.0,Imou
MLC3374520976,Imou,0.0,42.0,43.0,Imou
MLC3375487242,ProtecVision,0.0,82.0,82.0,ProtecVision
MLC3377217470,Imou,0.0,3.0,1.0,Imou
MLC3377219008,Imou,0.0,3.0,0.0,Imou
MLC3377413334,Hikvision,0.0,5.0,5.0,Hikvision
MLC3377436126,,,,0.0,Dahua
MLC3377872112,Xiaomi,0.0,0.0,,
MLC3378838214,Philco,0.0,0.0,,
MLC3378851992,,0.0,9.0,10.0,Genérica
MLC3378964206,Dahua,0.0,1.0,0.0,Dahua
MLC3380745040,Uniview,0.0,0.0,,
MLC3381663046,Dahua,0.0,0.0,,
MLC3382204172,Blink,0.0,5.0,6.0,Blink
MLC3384617958,,0.0,0.0,,
MLC3384702112,Generic,0.0,3.0,3.0,Generic
MLC3385938836,Generic,0.0,1.0,1.0,Generic
MLC3387037050,Generic,0.0,4.0,4.0,Generic
MLC3387854804,Nexxt,0.0,0.0,,
MLC3389126666,Ezviz,0.0,1.0,,
MLC3391480986,Imou,0.0,0.0,,
MLC3396823284,Ular,0.0,4.0,,
MLC3396969810,,0.0,1.0,2.0,Imou
MLC3396994646,,0.0,5.0,6.0,Imou
MLC3399241092,,0.0,0.0,1.0,Va!
MLC3400842120,,0.0,9.0,16.0,Genérica
MLC3401900002,Imou,0.0,3.0,,
MLC3402735194,,,,2.0,Genérico
MLC3402774746,Imou,0.0,0.0,2.0,Imou
MLC3404897338,requerido,0.0,1.0,,
MLC3406980512,Ezviz,0.0,0.0,,
MLC3407164232,Xiaomi,0.0,17.0,17.0,Xiaomi
MLC3407429092,,,,0.0,Dahua
MLC3408538614,Adget,0.0,28.0,31.0,Adget
MLC3408820058,Dahua,0.0,1.0,,
MLC3411628852,ADC.mx,0.0,1.0,,
MLC3412442210,2RL,0.0,0.0,0.0,2RL
MLC3412709328,Ezviz,0.0,0.0,,
MLC3412798324,Ezviz,0.0,0.0,,
MLC3413736716,Xiaomi,0.0,4.0,1.0,Xiaomi
MLC3414853104,Ezviz,0.0,0.0,,
MLC3419451822,,0.0,2.0,2.0,Bienok
MLC3419532842,,0.0,1.0,1.0,Genérica
MLC3419751160,Smart Wifi IP Camera,0.0,4.0,4.0,Smart Wifi IP Camera
MLC3420981910,Esenzo,0.0,92.0,96.0,Esenzo
MLC3421824090,Rozenberg,0.0,0.0,,
MLC3423187246,Ezviz,292.0,55.0,59.0,Ezviz
MLC3423239688,Ezviz,0.0,3.0,3.0,Ezviz
MLC3426215706,Ezviz,4.0,0.0,,
MLC3427301634,,0.0,0.0,0.0,Ezviz
MLC3429935866,,0.0,3.0,1.0,SecTec
MLC3430024618,2NLF,0.0,15.0,17.0,2NLF
MLC3431621714,Generic,0.0,1.0,1.0,Generic
MLC3433035618,Dahua,0.0,0.0,,
MLC3435613850,Rozenberg,0.0,0.0,,
MLC3435626900,Rozenberg,0.0,14.0,14.0,Rozenberg
MLC3436881594,Ezviz,0.0,0.0,,
MLC3436919682,Ezviz,0.0,0.0,,
MLC3437085558,TONGCAM,0.0,0.0,,
MLC3437310182,Daewoo,0.0,0.0,,
MLC3437647834,Ezviz,0.0,0.0,,
MLC3437811674,Okaeri,0.0,1.0,0.0,Okaeri
MLC3438982590,Xiaomi,0.0,64.0,68.0,Xiaomi
MLC3439995132,,,,3.0,iCSee
MLC3440982340,,0.0,2.0,2.0,Wifi Smart Net Camera
MLC3441022620,,0.0,0.0,,
MLC3442727142,Ezviz,0.0,8.0,7.0,Ezviz
MLC3445003516,Ezviz,0.0,0.0,,
MLC3445016002,Ezviz,0.0,0.0,,
MLC3445029026,Ezviz,0.0,0.0,,
MLC3445091608,Ezviz,1.0,0.0,,
MLC3445120604,Ezviz,0.0,0.0,,
MLC3445130888,Ezviz,0.0,0.0,,
MLC3445145008,Ezviz,0.0,0.0,,
MLC3445196600,Ezviz,0.0,0.0,,
MLC3445223342,Mlab,0.0,0.0,,
MLC3446905740,Imou,0.0,2.0,0.0,Imou
MLC3446999544,Ezviz,0.0,1.0,1.0,Ezviz
MLC3447558424,Ezviz,0.0,0.0,,
MLC3447684148,Hikvision,0.0,0.0,,
MLC3447730450,Bienok,0.0,8.0,8.0,Bienok
MLC3447883330,Daewoo,0.0,1.0,1.0,Daewoo
MLC3447997598,,0.0,0.0,1.0,Genérica
MLC3448152786,ANBERX,0.0,1.0,1.0,ANBERX
MLC3448632558,ProtecVision,0.0,8.0,10.0,ProtecVision
MLC3449077772,,0.0,0.0,4.0,Nexxt
MLC3451202158,Jortan,0.0,0.0,,
MLC3453121914,Nexxt,0.0,9.0,10.0,Nexxt
MLC3453197102,Hikvision,0.0,1.0,,
MLC3453296560,Dahua,0.0,0.0,,
MLC3453424110,Ezviz,0.0,0.0,,
MLC3453514900,Hikvision,0.0,4.0,3.0,Hikvision
MLC3453563506,Partyglobos,0.0,0.0,,
MLC3453685722,Ezviz,7.0,0.0,,
MLC3453904936,Imou,0.0,1.0,,
MLC3454774688,Generic,0.0,1.0,1.0,Generic
MLC3455237024,Hikvision,0.0,0.0,,
MLC3455724602,Hikvision,0.0,0.0,2.0,Hikvision
MLC3456131056,Dahua,0.0,0.0,,
MLC3456192214,Ezviz,0.0,0.0,,
MLC3456691342,Xiaomi,0.0,2.0,0.0,Xiaomi
MLC3456751952,Hikvision,0.0,0.0,4.0,Hikvision
MLC3458192942,Nexxt,0.0,1.0,,
MLC3458205736,Nexxt,0.0,0.0,,
MLC3458270528,Nexxt,0.0,0.0,,
MLC3458839756,Metex,0.0,0.0,0.0,Metex
MLC3461540192,,,,1.0,Genérica
MLC3461879224,OJO,0.0,3.0,3.0,OJO
MLC3463146010,Hikvision,0.0,4.0,5.0,Hikvision
MLC3464019584,,0.0,0.0,0.0,Genérica
MLC3466882246,Smart Homy,0.0,1.0,1.0,Smart Homy
MLC3467024980,Nexxt,0.0,0.0,,
MLC3467425792,Hikvision,0.0,3.0,,
MLC3467550334,Ular,0.0,3.0,,
MLC3469307688,,,,0.0,Imou
MLC3469307704,Dahua,0.0,0.0,,
MLC3469307706,Wi-Fi Smart Camera,0.0,0.0,,
MLC3469429116,Bivena,0.0,0.0,0.0,Bivena
MLC3469460938,,,,1.0,Rozenberg
MLC3469460950,Vivotek,0.0,4.0,,
MLC3470056244,TP-Link,0.0,0.0,,
MLC3470056248,Hikvision,0.0,0.0,,
MLC3470056294,Ezviz,0.0,0.0,,
MLC3470056310,Hikvision,14.0,1.0,1.0,Hikvision
MLC3470095266,Ezviz,0.0,0.0,,
MLC3470095272,Philco,0.0,0.0,,
MLC3470095276,,,,0.0,Genérica
MLC3470095302,Dahua,0.0,0.0,,
MLC3470095320,Ezviz,0.0,0.0,,
MLC3470095336,Hikvision,0.0,0.0,,
MLC3470172564,Genérica,0.0,0.0,,
MLC3470172568,Dahua,0.0,0.0,,
MLC3470172600,Camara,1.0,0.0,,
MLC3470259894,Imou,0.0,0.0,,
MLC3470259940,Dahua,0.0,0.0,,
MLC3470262544,Dahua,0.0,0.0,,
MLC3470262588,Ezviz,0.0,0.0,,
MLC3470274446,Dahua,0.0,0.0,0.0,Dahua
MLC3470314316,Nexxt,0.0,0.0,,
MLC3470314352,Vhome,0.0,0.0,,
MLC3470314358,Imou,0.0,0.0,,
MLC3470314368,Hikvision,14.0,0.0,,
MLC3470314382,Rettru,0.0,0.0,,
MLC3470340196,Rettru,0.0,1.0,,
MLC3470340198,Ezviz,0.0,0.0,,
MLC3470340226,Imou,0.0,0.0,,
MLC3470340232,Hikvision,0.0,0.0,,
MLC3470353264,Vhome,0.0,0.0,,
MLC3470353288,Camara,0.0,0.0,,
MLC3470353292,Smart,2.0,0.0,,
MLC3470353314,Dahua,0.0,0.0,,
MLC3470456448,Tenda,0.0,0.0,,
MLC3470456454,Ezviz,0.0,4.0,,
MLC3470456464,Ezviz,0.0,0.0,,
MLC3470456476,Dahua,0.0,0.0,,
MLC3470456484,,,,0.0,Dahua
MLC3470482278,Dahua,0.0,2.0,,
MLC3470482286,Hikvision,0.0,0.0,,
MLC3470482334,Xiaomi,0.0,0.0,,
MLC3470544568,Ezviz,0.0,0.0,,
MLC3470544572,Dahua,0.0,0.0,,
MLC3470544578,Ezviz,0.0,2.0,6.0,Ezviz
MLC3470544612,Hikvision,0.0,1.0,,
MLC3470544616,Ezviz,0.0,0.0,,
MLC3470544622,Hikvision,0.0,0.0,0.0,Hikvision
MLC3470557384,Hikvision,0.0,0.0,,
MLC3470557398,Ezviz,0.0,0.0,,
MLC3470557400,Supercenter,0.0,0.0,,
MLC3470557402,Dahua,0.0,0.0,,
MLC3470557418,Tenda,0.0,0.0,,
MLC3473231308,Sonoff,0.0,0.0,,
MLC3474253116,,,,0.0,Genérica
MLC3475274960,,,,0.0,Dahua
MLC3477097132,Xiaomi,0.0,0.0,,
MLC3479906346,It-Blue,0.0,0.0,0.0,It-Blue
MLC3479918412,Tenda,0.0,0.0,0.0,Tenda
MLC3479945122,Genérica,0.0,0.0,,
MLC3480099824,Tenda,0.0,0.0,,
MLC3481441068,Ezviz,0.0,0.0,,
MLC3481956486,Ezviz,5.0,17.0,,
MLC3481964002,Philco,0.0,0.0,,
MLC3484378918,,0.0,0.0,0.0,TP-Link
MLC3485237428,,0.0,0.0,,
MLC3486972374,Mlab,0.0,0.0,,
MLC3489470230,,0.0,0.0,0.0,Reolink
MLC3489638232,,,,0.0,Reolink
MLC3489950090,,0.0,0.0,,
MLC3490604622,Ezviz,0.0,0.0,,
MLC3490809890,Bazuca,0.0,0.0,0.0,Bazuca
MLC3495148328,Mini câmera wifi a9 sem fio,0.0,0.0,,
MLC3495425902,Blink,0.0,0.0,,
MLC3496907876,Jortan,0.0,0.0,,
MLC3496922166,Reolink,0.0,0.0,,
MLC3497576772,TP-Link,0.0,0.0,0.0,TP-Link
MLC3497581156,Bivena,0.0,0.0,0.0,Bivena
MLC3497935024,Jortan,0.0,0.0,,
MLC3498015380,,0.0,0.0,,
MLC3500171524,,,,0.0,ATSG
MLC3501108718,TP-Link,0.0,0.0,,
MLC3501175062,TP-Link,0.0,0.0,,
MLC3501433068,,,,0.0,JT-Clear
MLC3501565402,Ezviz,0.0,0.0,,
MLC3501631612,Dahua,0.0,0.0,,
MLC3501693420,TP-Link,0.0,0.0,,
MLC3501725808,Mini câmera wifi a9 sem fio,0.0,0.0,0.0,Mini câmera wifi a9 sem fio
MLC3501733614,TP-Link,0.0,0.0,,
MLC3501772340,Hikvision,0.0,0.0,,
MLC3501773528,TP-Link,0.0,0.0,,
MLC3501837540,TP-Link,0.0,0.0,,
MLC3501839440,Dahua,0.0,0.0,,
MLC3502021946,Ezviz,0.0,0.0,,
MLC3502371686,Ezviz,0.0,0.0,,
MLC3502905852,Ezviz,0.0,0.0,,
MLC3505307930,Nexxt,0.0,0.0,0.0,Nexxt
MLC3506446214,Ezviz,0.0,0.0,,
MLC3506677276,Hikvision,0.0,0.0,0.0,Hikvision
MLC3506788396,Hikvision,0.0,0.0,,
MLC3509631240,,,,0.0,QP
MLC3521392626,,0.0,0.0,,
MLC3521457526,,0.0,0.0,,
MLC433502681,,,,0.0,Camara
MLC433555169,,,,0.0,Genérica
MLC433731866,,,,0.0,GSM
MLC433760492,,,,0.0,Comerliv
MLC434065299,,0.0,0.0,0.0,Genérica
MLC434871509,,,,0.0,Cctv Tester
MLC434987475,,,,1.0,Genérica
MLC435291116,,0.0,0.0,0.0,2 Balun Camara Seguridad Y Dvr Cctv Bnc
MLC435291383,,,,0.0,Genérica
MLC435291424,,,,1.0,OEM T8
MLC435360167,,,,0.0,Genérica
MLC435461449,,,,0.0,OEM
MLC435664336,,,,0.0,Genérica
MLC435716198,,,,0.0,Genérica
MLC435859149,,2.0,1.0,1.0,OEM T8
MLC435929130,,,,0.0,Mi Tienda
MLC435994620,,,,0.0,Ip
MLC436110954,,,,0.0,Ip
MLC436160651,,,,0.0,Genérica
MLC436166545,,,,0.0,Genérica
MLC436236809,,,,0.0,Neo Coolcam
MLC436298713,,,,0.0,Camara
MLC436435240,,,,0.0,
MLC436468728,,,,0.0,OEM
MLC436537540,,,,0.0,CYBER CLINIC 3.0
MLC436678798,,,,0.0,Camara
MLC436688328,,,,0.0,Genérica
MLC436856465,,,,0.0,RequeteOfertas
